degree,x,exact,approx
4,-0.323323,0.323323,0.229351
4,-0.321321,0.321321,0.226697
4,-0.319319,0.319319,0.224055
4,-0.317317,0.317317,0.221426
4,-0.315315,0.315315,0.218809
4,-0.313313,0.313313,0.216204
4,-0.311311,0.311311,0.213611
4,-0.309309,0.309309,0.211031
4,-0.307307,0.307307,0.208463
4,-0.305305,0.305305,0.205909
4,-0.303303,0.303303,0.203366
4,-0.301301,0.301301,0.200837
4,-0.299299,0.299299,0.198321
4,-0.297297,0.297297,0.195817
4,-0.295295,0.295295,0.193327
4,-0.293293,0.293293,0.190849
4,-0.291291,0.291291,0.188385
4,-0.289289,0.289289,0.185934
4,-0.287287,0.287287,0.183497
4,-0.285285,0.285285,0.181073
4,-0.283283,0.283283,0.178662
4,-0.281281,0.281281,0.176265
4,-0.279279,0.279279,0.173881
4,-0.277277,0.277277,0.171512
4,-0.275275,0.275275,0.169156
4,-0.273273,0.273273,0.166814
4,-0.271271,0.271271,0.164485
4,-0.269269,0.269269,0.162171
4,-0.267267,0.267267,0.159871
4,-0.265265,0.265265,0.157585
4,-0.263263,0.263263,0.155313
4,-0.261261,0.261261,0.153055
4,-0.259259,0.259259,0.150812
4,-0.257257,0.257257,0.148583
4,-0.255255,0.255255,0.146369
4,-0.253253,0.253253,0.144169
4,-0.251251,0.251251,0.141983
4,-0.249249,0.249249,0.139813
4,-0.247247,0.247247,0.137657
4,-0.245245,0.245245,0.135516
4,-0.243243,0.243243,0.133389
4,-0.241241,0.241241,0.131278
4,-0.239239,0.239239,0.129181
4,-0.237237,0.237237,0.1271
4,-0.235235,0.235235,0.125034
4,-0.233233,0.233233,0.122983
4,-0.231231,0.231231,0.120947
4,-0.229229,0.229229,0.118926
4,-0.227227,0.227227,0.116921
4,-0.225225,0.225225,0.114931
4,-0.223223,0.223223,0.112956
4,-0.221221,0.221221,0.110997
4,-0.219219,0.219219,0.109054
4,-0.217217,0.217217,0.107126
4,-0.215215,0.215215,0.105214
4,-0.213213,0.213213,0.103318
4,-0.211211,0.211211,0.101437
4,-0.209209,0.209209,0.0995722
4,-0.207207,0.207207,0.0977234
4,-0.205205,0.205205,0.0958905
4,-0.203203,0.203203,0.0940736
4,-0.201201,0.201201,0.0922728
4,-0.199199,0.199199,0.090488
4,-0.197197,0.197197,0.0887195
4,-0.195195,0.195195,0.0869671
4,-0.193193,0.193193,0.085231
4,-0.191191,0.191191,0.0835112
4,-0.189189,0.189189,0.0818078
4,-0.187187,0.187187,0.0801208
4,-0.185185,0.185185,0.0784502
4,-0.183183,0.183183,0.0767962
4,-0.181181,0.181181,0.0751587
4,-0.179179,0.179179,0.0735378
4,-0.177177,0.177177,0.0719335
4,-0.175175,0.175175,0.0703459
4,-0.173173,0.173173,0.0687751
4,-0.171171,0.171171,0.067221
4,-0.169169,0.169169,0.0656838
4,-0.167167,0.167167,0.0641635
4,-0.165165,0.165165,0.06266
4,-0.163163,0.163163,0.0611735
4,-0.161161,0.161161,0.059704
4,-0.159159,0.159159,0.0582516
4,-0.157157,0.157157,0.0568162
4,-0.155155,0.155155,0.0553979
4,-0.153153,0.153153,0.0539968
4,-0.151151,0.151151,0.0526129
4,-0.149149,0.149149,0.0512463
4,-0.147147,0.147147,0.0498969
4,-0.145145,0.145145,0.0485648
4,-0.143143,0.143143,0.0472501
4,-0.141141,0.141141,0.0459528
4,-0.139139,0.139139,0.0446729
4,-0.137137,0.137137,0.0434105
4,-0.135135,0.135135,0.0421655
4,-0.133133,0.133133,0.0409381
4,-0.131131,0.131131,0.0397283
4,-0.129129,0.129129,0.0385361
4,-0.127127,0.127127,0.0373615
4,-0.125125,0.125125,0.0362045
4,-0.123123,0.123123,0.0350653
4,-0.121121,0.121121,0.0339438
4,-0.119119,0.119119,0.0328401
4,-0.117117,0.117117,0.0317541
4,-0.115115,0.115115,0.030686
4,-0.113113,0.113113,0.0296357
4,-0.111111,0.111111,0.0286034
4,-0.109109,0.109109,0.0275889
4,-0.107107,0.107107,0.0265924
4,-0.105105,0.105105,0.0256138
4,-0.103103,0.103103,0.0246532
4,-0.101101,0.101101,0.0237107
4,-0.0990991,0.0990991,0.0227862
4,-0.0970971,0.0970971,0.0218798
4,-0.0950951,0.0950951,0.0209915
4,-0.0930931,0.0930931,0.0201213
4,-0.0910911,0.0910911,0.0192692
4,-0.0890891,0.0890891,0.0184354
4,-0.0870871,0.0870871,0.0176197
4,-0.0850851,0.0850851,0.0168222
4,-0.0830831,0.0830831,0.016043
4,-0.0810811,0.0810811,0.015282
4,-0.0790791,0.0790791,0.0145394
4,-0.0770771,0.0770771,0.013815
4,-0.0750751,0.0750751,0.0131089
4,-0.0730731,0.0730731,0.0124212
4,-0.0710711,0.0710711,0.0117519
4,-0.0690691,0.0690691,0.0111009
4,-0.0670671,0.0670671,0.0104683
4,-0.0650651,0.0650651,0.00985418
4,-0.0630631,0.0630631,0.00925846
4,-0.0610611,0.0610611,0.00868119
4,-0.0590591,0.0590591,0.00812238
4,-0.0570571,0.0570571,0.00758205
4,-0.0550551,0.0550551,0.00706022
4,-0.0530531,0.0530531,0.0065569
4,-0.0510511,0.0510511,0.0060721
4,-0.049049,0.049049,0.00560584
4,-0.047047,0.047047,0.00515813
4,-0.045045,0.045045,0.00472897
4,-0.043043,0.043043,0.0043184
4,-0.041041,0.041041,0.00392641
4,-0.039039,0.039039,0.00355301
4,-0.037037,0.037037,0.00319822
4,-0.035035,0.035035,0.00286205
4,-0.033033,0.033033,0.0025445
4,-0.031031,0.031031,0.00224559
4,-0.029029,0.029029,0.00196532
4,-0.027027,0.027027,0.0017037
4,-0.025025,0.025025,0.00146073
4,-0.023023,0.023023,0.00123643
4,-0.021021,0.021021,0.0010308
4,-0.019019,0.019019,0.000843846
4,-0.017017,0.017017,0.000675572
4,-0.015015,0.015015,0.000525984
4,-0.013013,0.013013,0.000395085
4,-0.011011,0.011011,0.000282879
4,-0.00900901,0.00900901,0.00018937
4,-0.00700701,0.00700701,0.000114559
4,-0.00500501,0.00500501,5.84493e-05
4,-0.003003,0.003003,2.1042e-05
4,-0.001001,0.001001,2.33801e-06
4,0.001001,0.001001,2.33801e-06
4,0.003003,0.003003,2.1042e-05
4,0.00500501,0.00500501,5.84493e-05
4,0.00700701,0.00700701,0.000114559
4,0.00900901,0.00900901,0.00018937
4,0.011011,0.011011,0.000282879
4,0.013013,0.013013,0.000395085
4,0.015015,0.015015,0.000525984
4,0.017017,0.017017,0.000675572
4,0.019019,0.019019,0.000843846
4,0.021021,0.021021,0.0010308
4,0.023023,0.023023,0.00123643
4,0.025025,0.025025,0.00146073
4,0.027027,0.027027,0.0017037
4,0.029029,0.029029,0.00196532
4,0.031031,0.031031,0.00224559
4,0.033033,0.033033,0.0025445
4,0.035035,0.035035,0.00286205
4,0.037037,0.037037,0.00319822
4,0.039039,0.039039,0.00355301
4,0.041041,0.041041,0.00392641
4,0.043043,0.043043,0.0043184
4,0.045045,0.045045,0.00472897
4,0.047047,0.047047,0.00515813
4,0.049049,0.049049,0.00560584
4,0.0510511,0.0510511,0.0060721
4,0.0530531,0.0530531,0.0065569
4,0.0550551,0.0550551,0.00706022
4,0.0570571,0.0570571,0.00758205
4,0.0590591,0.0590591,0.00812238
4,0.0610611,0.0610611,0.00868119
4,0.0630631,0.0630631,0.00925846
4,0.0650651,0.0650651,0.00985418
4,0.0670671,0.0670671,0.0104683
4,0.0690691,0.0690691,0.0111009
4,0.0710711,0.0710711,0.0117519
4,0.0730731,0.0730731,0.0124212
4,0.0750751,0.0750751,0.0131089
4,0.0770771,0.0770771,0.013815
4,0.0790791,0.0790791,0.0145394
4,0.0810811,0.0810811,0.015282
4,0.0830831,0.0830831,0.016043
4,0.0850851,0.0850851,0.0168222
4,0.0870871,0.0870871,0.0176197
4,0.0890891,0.0890891,0.0184354
4,0.0910911,0.0910911,0.0192692
4,0.0930931,0.0930931,0.0201213
4,0.0950951,0.0950951,0.0209915
4,0.0970971,0.0970971,0.0218798
4,0.0990991,0.0990991,0.0227862
4,0.101101,0.101101,0.0237107
4,0.103103,0.103103,0.0246532
4,0.105105,0.105105,0.0256138
4,0.107107,0.107107,0.0265924
4,0.109109,0.109109,0.0275889
4,0.111111,0.111111,0.0286034
4,0.113113,0.113113,0.0296357
4,0.115115,0.115115,0.030686
4,0.117117,0.117117,0.0317541
4,0.119119,0.119119,0.0328401
4,0.121121,0.121121,0.0339438
4,0.123123,0.123123,0.0350653
4,0.125125,0.125125,0.0362045
4,0.127127,0.127127,0.0373615
4,0.129129,0.129129,0.0385361
4,0.131131,0.131131,0.0397283
4,0.133133,0.133133,0.0409381
4,0.135135,0.135135,0.0421655
4,0.137137,0.137137,0.0434105
4,0.139139,0.139139,0.0446729
4,0.141141,0.141141,0.0459528
4,0.143143,0.143143,0.0472501
4,0.145145,0.145145,0.0485648
4,0.147147,0.147147,0.0498969
4,0.149149,0.149149,0.0512463
4,0.151151,0.151151,0.0526129
4,0.153153,0.153153,0.0539968
4,0.155155,0.155155,0.0553979
4,0.157157,0.157157,0.0568162
4,0.159159,0.159159,0.0582516
4,0.161161,0.161161,0.059704
4,0.163163,0.163163,0.0611735
4,0.165165,0.165165,0.06266
4,0.167167,0.167167,0.0641635
4,0.169169,0.169169,0.0656838
4,0.171171,0.171171,0.067221
4,0.173173,0.173173,0.0687751
4,0.175175,0.175175,0.0703459
4,0.177177,0.177177,0.0719335
4,0.179179,0.179179,0.0735378
4,0.181181,0.181181,0.0751587
4,0.183183,0.183183,0.0767962
4,0.185185,0.185185,0.0784502
4,0.187187,0.187187,0.0801208
4,0.189189,0.189189,0.0818078
4,0.191191,0.191191,0.0835112
4,0.193193,0.193193,0.085231
4,0.195195,0.195195,0.0869671
4,0.197197,0.197197,0.0887195
4,0.199199,0.199199,0.090488
4,0.201201,0.201201,0.0922728
4,0.203203,0.203203,0.0940736
4,0.205205,0.205205,0.0958905
4,0.207207,0.207207,0.0977234
4,0.209209,0.209209,0.0995722
4,0.211211,0.211211,0.101437
4,0.213213,0.213213,0.103318
4,0.215215,0.215215,0.105214
4,0.217217,0.217217,0.107126
4,0.219219,0.219219,0.109054
4,0.221221,0.221221,0.110997
4,0.223223,0.223223,0.112956
4,0.225225,0.225225,0.114931
4,0.227227,0.227227,0.116921
4,0.229229,0.229229,0.118926
4,0.231231,0.231231,0.120947
4,0.233233,0.233233,0.122983
4,0.235235,0.235235,0.125034
4,0.237237,0.237237,0.1271
4,0.239239,0.239239,0.129181
4,0.241241,0.241241,0.131278
4,0.243243,0.243243,0.133389
4,0.245245,0.245245,0.135516
4,0.247247,0.247247,0.137657
4,0.249249,0.249249,0.139813
4,0.251251,0.251251,0.141983
4,0.253253,0.253253,0.144169
4,0.255255,0.255255,0.146369
4,0.257257,0.257257,0.148583
4,0.259259,0.259259,0.150812
4,0.261261,0.261261,0.153055
4,0.263263,0.263263,0.155313
4,0.265265,0.265265,0.157585
4,0.267267,0.267267,0.159871
4,0.269269,0.269269,0.162171
4,0.271271,0.271271,0.164485
4,0.273273,0.273273,0.166814
4,0.275275,0.275275,0.169156
4,0.277277,0.277277,0.171512
4,0.279279,0.279279,0.173881
4,0.281281,0.281281,0.176265
4,0.283283,0.283283,0.178662
4,0.285285,0.285285,0.181073
4,0.287287,0.287287,0.183497
4,0.289289,0.289289,0.185934
4,0.291291,0.291291,0.188385
4,0.293293,0.293293,0.190849
4,0.295295,0.295295,0.193327
4,0.297297,0.297297,0.195817
4,0.299299,0.299299,0.198321
4,0.301301,0.301301,0.200837
4,0.303303,0.303303,0.203366
4,0.305305,0.305305,0.205909
4,0.307307,0.307307,0.208463
4,0.309309,0.309309,0.211031
4,0.311311,0.311311,0.213611
4,0.313313,0.313313,0.216204
4,0.315315,0.315315,0.218809
4,0.317317,0.317317,0.221426
4,0.319319,0.319319,0.224055
4,0.321321,0.321321,0.226697
4,0.323323,0.323323,0.229351
4,0.325325,0.325325,0.232017
4,0.327327,0.327327,0.234695
4,0.329329,0.329329,0.237384
4,0.331331,0.331331,0.240085
4,0.333333,0.333333,0.242798
4,0.335335,0.335335,0.245523
4,0.337337,0.337337,0.248259
4,0.339339,0.339339,0.251006
4,0.341341,0.341341,0.253765
4,0.343343,0.343343,0.256535
4,0.345345,0.345345,0.259316
4,0.347347,0.347347,0.262108
4,0.349349,0.349349,0.264912
4,0.351351,0.351351,0.267726
4,0.353353,0.353353,0.27055
4,0.355355,0.355355,0.273386
4,0.357357,0.357357,0.276232
4,0.359359,0.359359,0.279089
4,0.361361,0.361361,0.281956
4,0.363363,0.363363,0.284833
4,0.365365,0.365365,0.287721
4,0.367367,0.367367,0.290619
4,0.369369,0.369369,0.293526
4,0.371371,0.371371,0.296444
4,0.373373,0.373373,0.299372
4,0.375375,0.375375,0.302309
4,0.377377,0.377377,0.305256
4,0.379379,0.379379,0.308213
4,0.381381,0.381381,0.311179
4,0.383383,0.383383,0.314155
4,0.385385,0.385385,0.317139
4,0.387387,0.387387,0.320133
4,0.389389,0.389389,0.323136
4,0.391391,0.391391,0.326148
4,0.393393,0.393393,0.329169
4,0.395395,0.395395,0.332199
4,0.397397,0.397397,0.335237
4,0.399399,0.399399,0.338284
4,0.401401,0.401401,0.34134
4,0.403403,0.403403,0.344403
4,0.405405,0.405405,0.347475
4,0.407407,0.407407,0.350556
4,0.409409,0.409409,0.353644
4,0.411411,0.411411,0.35674
4,0.413413,0.413413,0.359844
4,0.415415,0.415415,0.362956
4,0.417417,0.417417,0.366076
4,0.419419,0.419419,0.369203
4,0.421421,0.421421,0.372337
4,0.423423,0.423423,0.375479
4,0.425425,0.425425,0.378628
4,0.427427,0.427427,0.381784
4,0.429429,0.429429,0.384947
4,0.431431,0.431431,0.388116
4,0.433433,0.433433,0.391293
4,0.435435,0.435435,0.394476
4,0.437437,0.437437,0.397666
4,0.439439,0.439439,0.400863
4,0.441441,0.441441,0.404065
4,0.443443,0.443443,0.407274
4,0.445445,0.445445,0.410489
4,0.447447,0.447447,0.41371
4,0.449449,0.449449,0.416937
4,0.451451,0.451451,0.420169
4,0.453453,0.453453,0.423407
4,0.455455,0.455455,0.426651
4,0.457457,0.457457,0.4299
4,0.459459,0.459459,0.433154
4,0.461461,0.461461,0.436414
4,0.463463,0.463463,0.439678
4,0.465465,0.465465,0.442948
4,0.467467,0.467467,0.446222
4,0.469469,0.469469,0.449501
4,0.471471,0.471471,0.452785
4,0.473473,0.473473,0.456073
4,0.475475,0.475475,0.459365
4,0.477477,0.477477,0.462662
4,0.479479,0.479479,0.465962
4,0.481481,0.481481,0.469267
4,0.483483,0.483483,0.472575
4,0.485485,0.485485,0.475887
4,0.487487,0.487487,0.479203
4,0.489489,0.489489,0.482522
4,0.491491,0.491491,0.485845
4,0.493493,0.493493,0.489171
4,0.495495,0.495495,0.492499
4,0.497497,0.497497,0.495831
4,0.499499,0.499499,0.499166
4,0.501502,0.501502,0.502503
4,0.503504,0.503504,0.505843
4,0.505506,0.505506,0.509185
4,0.507508,0.507508,0.51253
4,0.50951,0.50951,0.515877
4,0.511512,0.511512,0.519226
4,0.513514,0.513514,0.522577
4,0.515516,0.515516,0.525929
4,0.517518,0.517518,0.529284
4,0.51952,0.51952,0.53264
4,0.521522,0.521522,0.535997
4,0.523524,0.523524,0.539355
4,0.525526,0.525526,0.542715
4,0.527528,0.527528,0.546075
4,0.52953,0.52953,0.549437
4,0.531532,0.531532,0.552799
4,0.533534,0.533534,0.556162
4,0.535536,0.535536,0.559525
4,0.537538,0.537538,0.562889
4,0.53954,0.53954,0.566252
4,0.541542,0.541542,0.569616
4,0.543544,0.543544,0.57298
4,0.545546,0.545546,0.576343
4,0.547548,0.547548,0.579706
4,0.54955,0.54955,0.583069
4,0.551552,0.551552,0.58643
4,0.553554,0.553554,0.589791
4,0.555556,0.555556,0.593151
4,0.557558,0.557558,0.59651
4,0.55956,0.55956,0.599868
4,0.561562,0.561562,0.603225
4,0.563564,0.563564,0.606579
4,0.565566,0.565566,0.609933
4,0.567568,0.567568,0.613284
4,0.56957,0.56957,0.616633
4,0.571572,0.571572,0.619981
4,0.573574,0.573574,0.623326
4,0.575576,0.575576,0.626669
4,0.577578,0.577578,0.630009
4,0.57958,0.57958,0.633346
4,0.581582,0.581582,0.636681
4,0.583584,0.583584,0.640012
4,0.585586,0.585586,0.643341
4,0.587588,0.587588,0.646666
4,0.58959,0.58959,0.649988
4,0.591592,0.591592,0.653306
4,0.593594,0.593594,0.656621
4,0.595596,0.595596,0.659931
4,0.597598,0.597598,0.663238
4,0.5996,0.5996,0.66654
4,0.601602,0.601602,0.669838
4,0.603604,0.603604,0.673131
4,0.605606,0.605606,0.67642
4,0.607608,0.607608,0.679704
4,0.60961,0.60961,0.682983
4,0.611612,0.611612,0.686257
4,0.613614,0.613614,0.689526
4,0.615616,0.615616,0.692789
4,0.617618,0.617618,0.696047
4,0.61962,0.61962,0.699298
4,0.621622,0.621622,0.702544
4,0.623624,0.623624,0.705784
4,0.625626,0.625626,0.709018
4,0.627628,0.627628,0.712245
4,0.62963,0.62963,0.715465
4,0.631632,0.631632,0.718679
4,0.633634,0.633634,0.721886
4,0.635636,0.635636,0.725086
4,0.637638,0.637638,0.728279
4,0.63964,0.63964,0.731465
4,0.641642,0.641642,0.734642
4,0.643644,0.643644,0.737813
4,0.645646,0.645646,0.740975
4,0.647648,0.647648,0.744129
4,0.64965,0.64965,0.747275
4,0.651652,0.651652,0.750413
4,0.653654,0.653654,0.753542
4,0.655656,0.655656,0.756663
4,0.657658,0.657658,0.759774
4,0.65966,0.65966,0.762877
4,0.661662,0.661662,0.76597
4,0.663664,0.663664,0.769054
4,0.665666,0.665666,0.772129
4,0.667668,0.667668,0.775194
4,0.66967,0.66967,0.778249
4,0.671672,0.671672,0.781293
4,0.673674,0.673674,0.784328
4,0.675676,0.675676,0.787352
4,0.677678,0.677678,0.790366
4,0.67968,0.67968,0.793369
4,0.681682,0.681682,0.796361
4,0.683684,0.683684,0.799342
4,0.685686,0.685686,0.802311
4,0.687688,0.687688,0.80527
4,0.68969,0.68969,0.808216
4,0.691692,0.691692,0.811151
4,0.693694,0.693694,0.814074
4,0.695696,0.695696,0.816984
4,0.697698,0.697698,0.819882
4,0.6997,0.6997,0.822768
4,0.701702,0.701702,0.825641
4,0.703704,0.703704,0.828502
4,0.705706,0.705706,0.831349
4,0.707708,0.707708,0.834183
4,0.70971,0.70971,0.837003
4,0.711712,0.711712,0.83981
4,0.713714,0.713714,0.842603
4,0.715716,0.715716,0.845382
4,0.717718,0.717718,0.848147
4,0.71972,0.71972,0.850898
4,0.721722,0.721722,0.853634
4,0.723724,0.723724,0.856356
4,0.725726,0.725726,0.859062
4,0.727728,0.727728,0.861754
4,0.72973,0.72973,0.86443
4,0.731732,0.731732,0.867091
4,0.733734,0.733734,0.869736
4,0.735736,0.735736,0.872365
4,0.737738,0.737738,0.874979
4,0.73974,0.73974,0.877576
4,0.741742,0.741742,0.880157
4,0.743744,0.743744,0.882721
4,0.745746,0.745746,0.885268
4,0.747748,0.747748,0.887799
4,0.74975,0.74975,0.890312
4,0.751752,0.751752,0.892808
4,0.753754,0.753754,0.895286
4,0.755756,0.755756,0.897747
4,0.757758,0.757758,0.90019
4,0.75976,0.75976,0.902615
4,0.761762,0.761762,0.905021
4,0.763764,0.763764,0.907409
4,0.765766,0.765766,0.909778
4,0.767768,0.767768,0.912128
4,0.76977,0.76977,0.914459
4,0.771772,0.771772,0.916771
4,0.773774,0.773774,0.919063
4,0.775776,0.775776,0.921336
4,0.777778,0.777778,0.923589
4,0.77978,0.77978,0.925822
4,0.781782,0.781782,0.928034
4,0.783784,0.783784,0.930226
4,0.785786,0.785786,0.932397
4,0.787788,0.787788,0.934547
4,0.78979,0.78979,0.936677
4,0.791792,0.791792,0.938785
4,0.793794,0.793794,0.940871
4,0.795796,0.795796,0.942936
4,0.797798,0.797798,0.944978
4,0.7998,0.7998,0.946999
4,0.801802,0.801802,0.948998
4,0.803804,0.803804,0.950973
4,0.805806,0.805806,0.952927
4,0.807808,0.807808,0.954857
4,0.80981,0.80981,0.956764
4,0.811812,0.811812,0.958647
4,0.813814,0.813814,0.960508
4,0.815816,0.815816,0.962344
4,0.817818,0.817818,0.964156
4,0.81982,0.81982,0.965945
4,0.821822,0.821822,0.967708
4,0.823824,0.823824,0.969448
4,0.825826,0.825826,0.971162
4,0.827828,0.827828,0.972851
4,0.82983,0.82983,0.974515
4,0.831832,0.831832,0.976154
4,0.833834,0.833834,0.977767
4,0.835836,0.835836,0.979354
4,0.837838,0.837838,0.980915
4,0.83984,0.83984,0.98245
4,0.841842,0.841842,0.983958
4,0.843844,0.843844,0.985439
4,0.845846,0.845846,0.986894
4,0.847848,0.847848,0.988321
4,0.84985,0.84985,0.989721
4,0.851852,0.851852,0.991093
4,0.853854,0.853854,0.992438
4,0.855856,0.855856,0.993754
4,0.857858,0.857858,0.995042
4,0.85986,0.85986,0.996302
4,0.861862,0.861862,0.997533
4,0.863864,0.863864,0.998735
4,0.865866,0.865866,0.999908
4,0.867868,0.867868,1.00105
4,0.86987,0.86987,1.00217
4,0.871872,0.871872,1.00325
4,0.873874,0.873874,1.0043
4,0.875876,0.875876,1.00533
4,0.877878,0.877878,1.00632
4,0.87988,0.87988,1.00728
4,0.881882,0.881882,1.00821
4,0.883884,0.883884,1.00911
4,0.885886,0.885886,1.00998
4,0.887888,0.887888,1.01082
4,0.88989,0.88989,1.01163
4,0.891892,0.891892,1.0124
4,0.893894,0.893894,1.01314
4,0.895896,0.895896,1.01385
4,0.897898,0.897898,1.01453
4,0.8999,0.8999,1.01517
4,0.901902,0.901902,1.01578
4,0.903904,0.903904,1.01635
4,0.905906,0.905906,1.0169
4,0.907908,0.907908,1.01741
4,0.90991,0.90991,1.01788
4,0.911912,0.911912,1.01832
4,0.913914,0.913914,1.01873
4,0.915916,0.915916,1.0191
4,0.917918,0.917918,1.01943
4,0.91992,0.91992,1.01973
4,0.921922,0.921922,1.02
4,0.923924,0.923924,1.02022
4,0.925926,0.925926,1.02042
4,0.927928,0.927928,1.02057
4,0.92993,0.92993,1.02069
4,0.931932,0.931932,1.02078
4,0.933934,0.933934,1.02082
4,0.935936,0.935936,1.02083
4,0.937938,0.937938,1.0208
4,0.93994,0.93994,1.02074
4,0.941942,0.941942,1.02063
4,0.943944,0.943944,1.02049
4,0.945946,0.945946,1.02031
4,0.947948,0.947948,1.02009
4,0.94995,0.94995,1.01983
4,0.951952,0.951952,1.01953
4,0.953954,0.953954,1.0192
4,0.955956,0.955956,1.01882
4,0.957958,0.957958,1.0184
4,0.95996,0.95996,1.01795
4,0.961962,0.961962,1.01745
4,0.963964,0.963964,1.01691
4,0.965966,0.965966,1.01633
4,0.967968,0.967968,1.01571
4,0.96997,0.96997,1.01505
4,0.971972,0.971972,1.01435
4,0.973974,0.973974,1.01361
4,0.975976,0.975976,1.01282
4,0.977978,0.977978,1.01199
4,0.97998,0.97998,1.01112
4,0.981982,0.981982,1.0102
4,0.983984,0.983984,1.00925
4,0.985986,0.985986,1.00824
4,0.987988,0.987988,1.0072
4,0.98999,0.98999,1.00611
4,0.991992,0.991992,1.00498
4,0.993994,0.993994,1.0038
4,0.995996,0.995996,1.00258
4,0.997998,0.997998,1.00131
4,1,1,1
5,-1,1,1
5,-0.997998,0.997998,0.999156
5,-0.995996,0.995996,0.998293
5,-0.993994,0.993994,0.997412
5,-0.991992,0.991992,0.996511
5,-0.98999,0.98999,0.995592
5,-0.987988,0.987988,0.994654
5,-0.985986,0.985986,0.993697
5,-0.983984,0.983984,0.992723
5,-0.981982,0.981982,0.99173
5,-0.97998,0.97998,0.990719
5,-0.977978,0.977978,0.98969
5,-0.975976,0.975976,0.988643
5,-0.973974,0.973974,0.987579
5,-0.971972,0.971972,0.986496
5,-0.96997,0.96997,0.985397
5,-0.967968,0.967968,0.98428
5,-0.965966,0.965966,0.983146
5,-0.963964,0.963964,0.981995
5,-0.961962,0.961962,0.980826
5,-0.95996,0.95996,0.979641
5,-0.957958,0.957958,0.978439
5,-0.955956,0.955956,0.977221
5,-0.953954,0.953954,0.975986
5,-0.951952,0.951952,0.974734
5,-0.94995,0.94995,0.973467
5,-0.947948,0.947948,0.972183
5,-0.945946,0.945946,0.970883
5,-0.943944,0.943944,0.969567
5,-0.941942,0.941942,0.968236
5,-0.93994,0.93994,0.966888
5,-0.937938,0.937938,0.965526
5,-0.935936,0.935936,0.964147
5,-0.933934,0.933934,0.962754
5,-0.931932,0.931932,0.961345
5,-0.92993,0.92993,0.959921
5,-0.927928,0.927928,0.958482
5,-0.925926,0.925926,0.957029
5,-0.923924,0.923924,0.95556
5,-0.921922,0.921922,0.954077
5,-0.91992,0.91992,0.95258
5,-0.917918,0.917918,0.951068
5,-0.915916,0.915916,0.949542
5,-0.913914,0.913914,0.948001
5,-0.911912,0.911912,0.946447
5,-0.90991,0.90991,0.944879
5,-0.907908,0.907908,0.943296
5,-0.905906,0.905906,0.941701
5,-0.903904,0.903904,0.940091
5,-0.901902,0.901902,0.938468
5,-0.8999,0.8999,0.936832
5,-0.897898,0.897898,0.935182
5,-0.895896,0.895896,0.93352
5,-0.893894,0.893894,0.931844
5,-0.891892,0.891892,0.930155
5,-0.88989,0.88989,0.928454
5,-0.887888,0.887888,0.92674
5,-0.885886,0.885886,0.925013
5,-0.883884,0.883884,0.923274
5,-0.881882,0.881882,0.921523
5,-0.87988,0.87988,0.919759
5,-0.877878,0.877878,0.917983
5,-0.875876,0.875876,0.916195
5,-0.873874,0.873874,0.914395
5,-0.871872,0.871872,0.912584
5,-0.86987,0.86987,0.91076
5,-0.867868,0.867868,0.908925
5,-0.865866,0.865866,0.907079
5,-0.863864,0.863864,0.905221
5,-0.861862,0.861862,0.903352
5,-0.85986,0.85986,0.901472
5,-0.857858,0.857858,0.899581
5,-0.855856,0.855856,0.897679
5,-0.853854,0.853854,0.895766
5,-0.851852,0.851852,0.893842
5,-0.84985,0.84985,0.891908
5,-0.847848,0.847848,0.889963
5,-0.845846,0.845846,0.888008
5,-0.843844,0.843844,0.886042
5,-0.841842,0.841842,0.884067
5,-0.83984,0.83984,0.882081
5,-0.837838,0.837838,0.880085
5,-0.835836,0.835836,0.878079
5,-0.833834,0.833834,0.876064
5,-0.831832,0.831832,0.874039
5,-0.82983,0.82983,0.872004
5,-0.827828,0.827828,0.86996
5,-0.825826,0.825826,0.867907
5,-0.823824,0.823824,0.865844
5,-0.821822,0.821822,0.863772
5,-0.81982,0.81982,0.861691
5,-0.817818,0.817818,0.859602
5,-0.815816,0.815816,0.857503
5,-0.813814,0.813814,0.855396
5,-0.811812,0.811812,0.85328
5,-0.80981,0.80981,0.851155
5,-0.807808,0.807808,0.849022
5,-0.805806,0.805806,0.846881
5,-0.803804,0.803804,0.844731
5,-0.801802,0.801802,0.842574
5,-0.7998,0.7998,0.840408
5,-0.797798,0.797798,0.838235
5,-0.795796,0.795796,0.836053
5,-0.793794,0.793794,0.833864
5,-0.791792,0.791792,0.831667
5,-0.78979,0.78979,0.829463
5,-0.787788,0.787788,0.827251
5,-0.785786,0.785786,0.825032
5,-0.783784,0.783784,0.822806
5,-0.781782,0.781782,0.820573
5,-0.77978,0.77978,0.818332
5,-0.777778,0.777778,0.816085
5,-0.775776,0.775776,0.813831
5,-0.773774,0.773774,0.81157
5,-0.771772,0.771772,0.809302
5,-0.76977,0.76977,0.807028
5,-0.767768,0.767768,0.804748
5,-0.765766,0.765766,0.802461
5,-0.763764,0.763764,0.800168
5,-0.761762,0.761762,0.797868
5,-0.75976,0.75976,0.795563
5,-0.757758,0.757758,0.793252
5,-0.755756,0.755756,0.790935
5,-0.753754,0.753754,0.788612
5,-0.751752,0.751752,0.786283
5,-0.74975,0.74975,0.783949
